id,date,text,username,likes,retweets,replies,url,query,is_synthetic
874249,2020-08-03,Wikipedia editors are unsung heroes keeping politics info accurate,user_9835,74,172,41,https://twitter.com/user_9835/status/100197,wikipedia,True
874250,2021-09-10,Can't believe how detailed the Wikipedia article on artificial intelligence is 😮,user_8224,179,114,12,https://twitter.com/user_8224/status/100198,wikipedia,True
874251,2024-10-21,Wikipedia fundraising again lol — machine learning info should be paid for,user_6582,480,33,11,https://twitter.com/user_6582/status/100199,wikipedia,True
874252,2021-10-30,Wikipedia is still the best source for quick facts about history,user_8910,132,73,88,https://twitter.com/user_8910/status/100200,wikipedia,True
874253,2024-07-16,ChatGPT vs Wikipedia — which do you trust more for politics?,user_5297,89,1,79,https://twitter.com/user_5297/status/100201,wikipedia,True
874254,2022-06-22,Just edited a ChatGPT article on Wikipedia. Community effort rocks.,user_9861,340,7,22,https://twitter.com/user_9861/status/100202,wikipedia,True
874255,2023-06-30,Wikipedia's ChatGPT page is completely wrong and biased.,user_7852,99,67,83,https://twitter.com/user_7852/status/100203,wikipedia,True
874256,2022-04-14,Donated to Wikimedia today — machine learning deserves accurate info free for all,user_6857,459,90,6,https://twitter.com/user_6857/status/100204,wikipedia,True
874257,2021-04-30,AI is replacing Wikipedia for history lookups tbh,user_9129,429,159,28,https://twitter.com/user_9129/status/100205,wikipedia,True
874258,2023-10-26,The artificial intelligence Wikipedia article needs serious updating,user_5635,491,26,70,https://twitter.com/user_5635/status/100206,wikipedia,True
874259,2024-11-03,Wikipedia editors are unsung heroes keeping history info accurate,user_7485,456,167,30,https://twitter.com/user_7485/status/100207,wikipedia,True
874260,2021-04-25,Can't believe how detailed the Wikipedia article on science is 😮,user_3562,121,46,73,https://twitter.com/user_3562/status/100208,wikipedia,True
874261,2023-11-22,Wikipedia fundraising again lol — science info should be paid for,user_9667,106,27,87,https://twitter.com/user_9667/status/100209,wikipedia,True
874262,2021-04-21,Wikipedia is still the best source for quick facts about technology,user_6609,171,139,6,https://twitter.com/user_6609/status/100210,wikipedia,True
874263,2023-08-01,ChatGPT vs Wikipedia — which do you trust more for history?,user_8037,234,154,2,https://twitter.com/user_8037/status/100211,wikipedia,True
874264,2023-12-10,Just edited a technology article on Wikipedia. Community effort rocks.,user_5146,439,120,94,https://twitter.com/user_5146/status/100212,wikipedia,True
874265,2022-03-31,Wikipedia's climate page is completely wrong and biased.,user_8800,366,23,52,https://twitter.com/user_8800/status/100213,wikipedia,True
874266,2023-09-06,Donated to Wikimedia today — education deserves accurate info free for all,user_1667,322,23,50,https://twitter.com/user_1667/status/100214,wikipedia,True
874267,2021-05-11,AI is replacing Wikipedia for climate lookups tbh,user_2026,439,78,46,https://twitter.com/user_2026/status/100215,wikipedia,True
874268,2020-05-24,The history Wikipedia article needs serious updating,user_5563,322,90,43,https://twitter.com/user_5563/status/100216,wikipedia,True
874269,2020-06-24,Wikipedia editors are unsung heroes keeping science info accurate,user_7590,189,199,69,https://twitter.com/user_7590/status/100217,wikipedia,True
874270,2022-03-26,Can't believe how detailed the Wikipedia article on ChatGPT is 😮,user_8282,206,57,57,https://twitter.com/user_8282/status/100218,wikipedia,True
874271,2024-07-05,Wikipedia fundraising again lol — politics info should be paid for,user_4960,258,38,16,https://twitter.com/user_4960/status/100219,wikipedia,True
874272,2020-08-20,Wikipedia is still the best source for quick facts about machine learning,user_6846,44,189,62,https://twitter.com/user_6846/status/100220,wikipedia,True
874273,2022-04-11,ChatGPT vs Wikipedia — which do you trust more for education?,user_5977,370,30,66,https://twitter.com/user_5977/status/100221,wikipedia,True
874274,2023-07-08,Just edited a health article on Wikipedia. Community effort rocks.,user_9652,326,5,11,https://twitter.com/user_9652/status/100222,wikipedia,True
874275,2021-01-04,Wikipedia's machine learning page is completely wrong and biased.,user_6886,365,84,37,https://twitter.com/user_6886/status/100223,wikipedia,True
874276,2023-08-09,Donated to Wikimedia today — climate deserves accurate info free for all,user_4751,266,80,79,https://twitter.com/user_4751/status/100224,wikipedia,True
874277,2021-07-12,AI is replacing Wikipedia for machine learning lookups tbh,user_9727,391,123,61,https://twitter.com/user_9727/status/100225,wikipedia,True
874278,2024-01-15,The technology Wikipedia article needs serious updating,user_1965,474,175,13,https://twitter.com/user_1965/status/100226,wikipedia,True
874279,2022-11-23,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_9860,284,186,4,https://twitter.com/user_9860/status/100227,wikipedia,True
874280,2022-09-25,Can't believe how detailed the Wikipedia article on science is 😮,user_2385,222,57,58,https://twitter.com/user_2385/status/100228,wikipedia,True
874281,2020-11-18,Wikipedia fundraising again lol — politics info should be paid for,user_3593,52,196,46,https://twitter.com/user_3593/status/100229,wikipedia,True
874282,2022-04-25,Wikipedia is still the best source for quick facts about technology,user_8392,389,126,96,https://twitter.com/user_8392/status/100230,wikipedia,True
874283,2024-04-12,ChatGPT vs Wikipedia — which do you trust more for science?,user_7603,451,13,52,https://twitter.com/user_7603/status/100231,wikipedia,True
874284,2020-02-05,Just edited a education article on Wikipedia. Community effort rocks.,user_9732,349,187,93,https://twitter.com/user_9732/status/100232,wikipedia,True
874285,2023-10-16,Wikipedia's climate page is completely wrong and biased.,user_7749,432,27,21,https://twitter.com/user_7749/status/100233,wikipedia,True
874286,2022-06-18,Donated to Wikimedia today — ChatGPT deserves accurate info free for all,user_6732,430,117,44,https://twitter.com/user_6732/status/100234,wikipedia,True
874287,2023-08-06,AI is replacing Wikipedia for technology lookups tbh,user_4118,399,158,13,https://twitter.com/user_4118/status/100235,wikipedia,True
874288,2023-04-25,The technology Wikipedia article needs serious updating,user_1042,251,49,57,https://twitter.com/user_1042/status/100236,wikipedia,True
874289,2022-02-27,Wikipedia editors are unsung heroes keeping knowledge info accurate,user_2114,49,54,18,https://twitter.com/user_2114/status/100237,wikipedia,True
874290,2021-07-17,Can't believe how detailed the Wikipedia article on technology is 😮,user_3679,1,95,49,https://twitter.com/user_3679/status/100238,wikipedia,True
874291,2023-02-18,Wikipedia fundraising again lol — health info should be paid for,user_1368,102,176,34,https://twitter.com/user_1368/status/100239,wikipedia,True
874292,2020-09-12,Wikipedia is still the best source for quick facts about climate,user_5573,215,44,18,https://twitter.com/user_5573/status/100240,wikipedia,True
874293,2022-12-01,ChatGPT vs Wikipedia — which do you trust more for climate?,user_7995,371,132,9,https://twitter.com/user_7995/status/100241,wikipedia,True
874294,2020-06-21,Just edited a politics article on Wikipedia. Community effort rocks.,user_9668,227,90,51,https://twitter.com/user_9668/status/100242,wikipedia,True
874295,2023-03-31,Wikipedia's open source page is completely wrong and biased.,user_5406,11,22,94,https://twitter.com/user_5406/status/100243,wikipedia,True
874296,2023-02-21,Donated to Wikimedia today — climate deserves accurate info free for all,user_8874,105,142,19,https://twitter.com/user_8874/status/100244,wikipedia,True
874297,2020-06-03,AI is replacing Wikipedia for knowledge lookups tbh,user_9868,489,166,40,https://twitter.com/user_9868/status/100245,wikipedia,True
874298,2023-10-14,The history Wikipedia article needs serious updating,user_8737,494,115,22,https://twitter.com/user_8737/status/100246,wikipedia,True
874299,2022-01-28,Wikipedia editors are unsung heroes keeping open source info accurate,user_5184,188,35,80,https://twitter.com/user_5184/status/100247,wikipedia,True
874300,2023-12-07,Can't believe how detailed the Wikipedia article on open source is 😮,user_3927,402,31,41,https://twitter.com/user_3927/status/100248,wikipedia,True
874301,2020-03-16,Wikipedia fundraising again lol — machine learning info should be paid for,user_9800,359,84,97,https://twitter.com/user_9800/status/100249,wikipedia,True
874302,2020-11-23,Wikipedia is still the best source for quick facts about education,user_3176,465,101,24,https://twitter.com/user_3176/status/100250,wikipedia,True
874303,2022-06-20,ChatGPT vs Wikipedia — which do you trust more for machine learning?,user_4703,443,110,8,https://twitter.com/user_4703/status/100251,wikipedia,True
874304,2020-12-09,Just edited a machine learning article on Wikipedia. Community effort rocks.,user_1666,314,48,58,https://twitter.com/user_1666/status/100252,wikipedia,True
874305,2021-08-24,Wikipedia's education page is completely wrong and biased.,user_8142,197,100,65,https://twitter.com/user_8142/status/100253,wikipedia,True
874306,2023-04-20,Donated to Wikimedia today — history deserves accurate info free for all,user_6847,313,59,99,https://twitter.com/user_6847/status/100254,wikipedia,True
874307,2020-09-20,AI is replacing Wikipedia for science lookups tbh,user_1763,159,137,87,https://twitter.com/user_1763/status/100255,wikipedia,True
874308,2023-05-21,The technology Wikipedia article needs serious updating,user_2997,174,159,88,https://twitter.com/user_2997/status/100256,wikipedia,True
874309,2020-07-07,Wikipedia editors are unsung heroes keeping knowledge info accurate,user_5998,304,130,63,https://twitter.com/user_5998/status/100257,wikipedia,True
874310,2020-11-15,Can't believe how detailed the Wikipedia article on machine learning is 😮,user_5863,285,0,35,https://twitter.com/user_5863/status/100258,wikipedia,True
874311,2022-12-08,Wikipedia fundraising again lol — technology info should be paid for,user_8217,290,198,42,https://twitter.com/user_8217/status/100259,wikipedia,True
874312,2023-12-19,Wikipedia is still the best source for quick facts about ChatGPT,user_3394,192,4,13,https://twitter.com/user_3394/status/100260,wikipedia,True
874313,2020-11-07,ChatGPT vs Wikipedia — which do you trust more for history?,user_9321,204,199,43,https://twitter.com/user_9321/status/100261,wikipedia,True
874314,2021-07-01,Just edited a education article on Wikipedia. Community effort rocks.,user_4999,5,6,36,https://twitter.com/user_4999/status/100262,wikipedia,True
874315,2024-08-15,Wikipedia's education page is completely wrong and biased.,user_8402,300,103,3,https://twitter.com/user_8402/status/100263,wikipedia,True
874316,2024-12-11,Donated to Wikimedia today — knowledge deserves accurate info free for all,user_3145,287,21,20,https://twitter.com/user_3145/status/100264,wikipedia,True
874317,2022-11-26,AI is replacing Wikipedia for climate lookups tbh,user_1332,467,19,53,https://twitter.com/user_1332/status/100265,wikipedia,True
874318,2022-03-26,The politics Wikipedia article needs serious updating,user_1495,252,136,36,https://twitter.com/user_1495/status/100266,wikipedia,True
874319,2021-09-25,Wikipedia editors are unsung heroes keeping science info accurate,user_4353,233,145,99,https://twitter.com/user_4353/status/100267,wikipedia,True
874320,2023-01-22,Can't believe how detailed the Wikipedia article on machine learning is 😮,user_9577,33,23,47,https://twitter.com/user_9577/status/100268,wikipedia,True
874321,2022-12-14,Wikipedia fundraising again lol — knowledge info should be paid for,user_1438,98,195,95,https://twitter.com/user_1438/status/100269,wikipedia,True
874322,2021-06-21,Wikipedia is still the best source for quick facts about politics,user_4320,169,64,66,https://twitter.com/user_4320/status/100270,wikipedia,True
874323,2020-02-11,ChatGPT vs Wikipedia — which do you trust more for education?,user_1983,188,63,4,https://twitter.com/user_1983/status/100271,wikipedia,True
874324,2020-10-03,Just edited a artificial intelligence article on Wikipedia. Community effort rocks.,user_9383,181,59,20,https://twitter.com/user_9383/status/100272,wikipedia,True
874325,2024-10-15,Wikipedia's technology page is completely wrong and biased.,user_7077,197,92,70,https://twitter.com/user_7077/status/100273,wikipedia,True
874326,2022-02-02,Donated to Wikimedia today — health deserves accurate info free for all,user_7863,384,35,54,https://twitter.com/user_7863/status/100274,wikipedia,True
874327,2022-05-30,AI is replacing Wikipedia for education lookups tbh,user_7418,65,84,30,https://twitter.com/user_7418/status/100275,wikipedia,True
